Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Type,Label
22,6114814,17,19,1480,2297,640,0,87.05882353,159.1950339,976,0,120.8947368,281.5782691,617.6802761,5.88734179,174708.9714,541158.1943,2056251,17,6114814,382175.875,792052.7035,2115372,510,6013713,334095.1667,728145.41,2056251,64,0,0,0,0,552,616,2.780133623,3.107208167,0,976,102.0810811,226.9131477,51489.57658,0,0,0,1,0,0,0,0,1,104.9166667,87.05882353,120.8947368,552,0,0,0,0,0,0,17,1480,19,2297,29200,247,10,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator,1
22,84,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23809.52381,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11904.7619,11904.7619,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator,1
22,58,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17241.37931,17241.37931,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator,1
22,166,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12048.19277,166.0,0.0,166,166,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,6024.096386,6024.096386,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
60148,83,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36144.57831,41.5,10.60660172,49,34,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,32,64,12048.19277,24096.38554,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
123,99947,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,960.5090698,20.01060562,99947.0,0.0,99947,99947,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,10.00530281,10.00530281,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,40,0,0,0,0,0,0,1,48,1,48,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
123,37017,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,2593.403031,54.02922981,37017.0,0.0,37017,37017,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,27.01461491,27.01461491,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,111161336,147,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.322402242,761379.0137,2539814.273,13600000,0,111000000,761379.0137,2539814.273,13600000,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.322402242,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,147,0,0,0,-1,-1,0,0,1753752.625,2123197.578,4822992,95,9463032.7,2657727.996,13600000,5700287,BENIGN,0
123,38407,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,2499.544354,52.07384071,38407.0,0.0,38407,38407,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,26.03692035,26.03692035,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
443,188867,9,7,528,4513,200,0,58.66666667,79.98281065,1430,0,644.7142857,693.433658,26690.74004,84.71569941,12591.13333,19848.14267,60044,35,188867,23608.375,22533.49655,60044,48,88459,14743.16667,22632.75802,49818,49,0,0,0,0,192,152,47.65258092,37.06311849,0,1430,296.5294118,523.3334403,273877.8897,0,0,0,1,0,0,0,0,0,315.0625,58.66666667,644.7142857,192,0,0,0,0,0,0,9,528,7,4513,8192,343,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
443,213931,10,8,563,4549,206,0,56.3,73.92045274,1430,0,568.625,677.6507608,23895.55511,84.13927855,12584.17647,18958.67139,59071,1,213931,23770.11111,23447.54942,59071,3,113374,16196.28571,24580.02734,62418,1,0,0,0,0,212,172,46.74404364,37.39523491,0,1430,269.0526316,500.3680283,250368.1637,0,0,0,1,0,0,0,0,0,284.0,56.3,568.625,212,0,0,0,0,0,0,10,563,8,4549,8192,343,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
443,3085,1,2,6,44,6,6,6.0,0.0,38,6,22.0,22.627417,16207.45543,972.4473258,1542.5,2178.595993,3083,2,0,0.0,0.0,0,0,3083,3083.0,0.0,3083,3083,0,0,0,0,20,40,324.1491086,648.2982172,6,38,14.0,16.0,256.0,1,0,0,0,1,0,0,0,2,18.66666667,6.0,22.0,20,0,0,0,0,0,0,1,6,2,44,0,351,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,115345043,17,15,952,1498,434,0,56.0,142.2814113,746,0,99.86666667,262.3339929,21.24061803,0.27742848,3720807.839,4806553.096,10000000,75,115000000,7209065.187,4460944.953,10000000,200,111000000,7905174.143,4254196.141,10000000,21098,0,0,0,0,352,444,0.14738388,0.1300446,0,746,74.24242424,202.2058095,40887.18939,0,0,0,1,0,0,0,0,0,76.5625,56.0,99.86666667,352,0,0,0,0,0,0,17,952,15,1498,8192,351,16,20,57788.0,68890.55854,265495,36682,10000000.0,21828.55125,10000000,9937587,BENIGN,0
80,115185916,16,14,518,752,434,0,32.375,107.110457,746,0,53.71428571,199.2599495,11.02565352,0.260448508,3971928.138,4874962.528,10000000,58,115000000,7679061.067,4192570.785,10100000,149,111000000,8511868.846,3764974.7,10100000,20614,0,0,0,0,332,424,0.138905871,0.121542637,0,746,40.96774194,152.0288314,23112.76559,0,0,0,1,0,0,0,0,0,42.33333333,32.375,53.71428571,332,0,0,0,0,0,0,16,518,14,752,8192,343,15,20,47187.0,35136.32525,153121,36243,10000000.0,21095.65335,10000000,9953206,BENIGN,0
443,118105436,16,20,15230,10993,4140,6,951.875,1523.98919,1430,6,549.65,679.2933848,222.0304237,0.304812388,3374441.029,13900000.0,58900000,1,118000000,7873695.733,20700000.0,58900000,67,118000000,6211121.0,18600000.0,59000000,1,1,0,0,0,320,400,0.135472173,0.169340216,6,4140,716.1621622,1121.056236,1256767.084,0,1,0,0,1,0,0,0,1,736.0555556,951.875,549.65,320,0,0,0,0,0,0,16,15230,20,10993,253,605,15,20,135736.5,59680.51944,177937,93536,58900000.0,74241.26228,58900000,58800000,BENIGN,0
443,119002406,642,1027,14084,1693394,1674,0,21.9376947,134.1222898,4290,0,1648.874391,695.3745963,14348.26452,14.02492652,71344.36811,2034641.192,58900000,0,119000000,185651.1794,3282609.538,58900000,3,119000000,115880.0897,2596967.575,59000000,1,0,0,0,0,13300,20552,5.394848908,8.630077614,0,4290,1022.441916,965.0435245,931309.0041,0,0,0,1,0,0,0,0,1,1023.054524,21.9376947,1648.874391,13300,0,0,0,0,0,0,642,14084,1027,1693394,8192,573,615,20,669955.0,793020.2551,1230705,109205,58800000.0,206525.3847,58900000,58600000,BENIGN,0
53,30686,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,3389.167699,65.1763019,30686.0,0.0,30686,30686,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.58815095,32.58815095,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74.0,44.0,60.0,32,0,0,0,0,0,0,1,44,1,60,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,191,2,2,76,132,38,38,38.0,0.0,66,66,66.0,0.0,1089005.236,20942.40838,63.66666667,26.2741952,94,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,40,40,10471.20419,10471.20419,38,66,49.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,61.5,38.0,66.0,40,0,0,0,0,0,0,2,76,2,132,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,30490,1,1,60,76,60,60,60.0,0.0,76,76,76.0,0.0,4460.478846,65.59527714,30490.0,0.0,30490,30490,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.79763857,32.79763857,60,76,65.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,98.0,60.0,76.0,20,0,0,0,0,0,0,1,60,1,76,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,154,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,1064935.065,25974.02597,51.33333333,50.63924697,104,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,64,12987.01299,12987.01299,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,64,0,0,0,0,0,0,2,66,2,98,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
444,42664070,5,6,141,291,93,0,28.2,38.8612918,267,0,48.5,107.0696035,10.12561624,0.257828191,4266407.0,13400000.0,42400000,29,255908,63977.0,94867.03992,201415,609,42700000,8532630.2,18900000.0,42400000,595,0,0,0,0,112,132,0.117194632,0.140633559,0,267,36.0,77.39978858,5990.727273,0,0,0,1,0,0,0,0,1,39.27272727,28.2,48.5,112,0,0,0,0,0,0,5,141,6,291,8192,229,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration,1
444,2030,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,5911.330049,985.2216749,2030.0,0.0,2030,2030,2030,2030.0,0.0,2030,2030,0,0.0,0.0,0,0,0,0,0,0,40,0,985.2216749,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration,1
444,119991834,5523,5525,2866110,33406,1274,0,518.940793,204.2035303,267,0,6.046334842,3.512317683,24164.27771,92.07293223,10861.93844,112321.3571,9432176,3,120000000,21729.77798,158193.1653,9432951,493,120000000,21721.7529,158125.0232,9432176,582,0,0,0,0,110472,110512,46.02813221,46.04480002,0,1274,262.4233867,294.3120341,86619.57344,0,0,0,1,0,0,0,0,1,262.4471398,518.940793,6.046334842,110472,0,0,0,0,0,0,5523,2866110,5525,33406,8192,3294,5522,20,997842.0,831471.3076,1585781,409903,8143987.5,1821773.648,9432176,6855799,Infiltration,1
444,5005212,15,15,0,90,0,0,0.0,0.0,6,6,6.0,0.0,17.98125634,5.993752113,172593.5172,241196.3685,513363,297,5004692,357478.0,233594.2419,513925,771,5004624,357473.1429,233602.7404,513927,832,0,0,0,0,460,300,2.996876056,2.996876056,0,6,2.903225806,3.048003048,9.290322581,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,460,0,0,0,0,0,0,15,0,15,90,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration,1
444,119973135,4376,4374,2321478,26244,1273,6,530.5022852,262.7688148,6,6,6.0,0.0,19568.73095,72.93299454,13712.7826,20459.26463,1163091,1,120000000,27422.43086,23472.11964,1196394,95,120000000,27431.07249,22575.23889,1163557,527,0,0,0,0,87520,87480,36.47483247,36.45816207,6,1273,268.2811107,321.4144458,103307.246,0,0,0,0,1,0,0,0,0,268.3117714,530.5022852,6.0,87520,0,0,0,0,0,0,4376,2321478,4374,26244,3294,3294,4375,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration,1
444,119974830,3398,3398,1645814,20643,1153,0,484.3478517,302.0574541,267,0,6.075044144,4.47864339,13890.05511,56.64521467,17656.33996,122163.8171,9785751,-1,120000000,35317.87754,171327.1062,9786561,515,120000000,35317.63674,171453.1821,9785751,528,0,0,0,0,67972,67972,28.32260733,28.32260733,0,1153,245.1753715,320.6415749,102811.0196,0,0,0,1,0,0,0,0,1,245.2114479,484.3478517,6.075044144,67972,0,0,0,0,0,0,3398,1645814,3398,20643,8192,3977,3397,20,824363.0,0.0,824363,824363,9785751.0,0.0,9785751,9785751,Infiltration,1
444,119993844,3813,3811,1752551,22866,1271,6,459.6252295,246.7309368,6,6,6.0,0.0,14795.9007,63.53659276,15741.02637,23598.93704,841617,1,120000000,31477.9234,26457.84929,861387,93,120000000,31485.6021,25623.9489,842050,519,0,0,0,0,76260,76220,31.77663014,31.75996262,6,1271,232.8423607,286.1621682,81888.78653,0,0,0,0,1,0,0,0,0,232.8729014,459.6252295,6.0,76260,0,0,0,0,0,0,3813,1752551,3811,22866,3294,3294,3812,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration,1
444,78233714,48,52,12042,586,1460,0,250.875,422.7945341,267,0,11.26923077,36.2470366,161.4137864,1.278221305,790239.5354,3643348.334,29500000,1,78200000,1664536.872,5176657.015,29500000,4,78200000,1533983.02,4985581.973,29500000,1,0,0,0,0,972,1052,0.613546226,0.664675079,0,1460,125.029703,314.9169241,99172.66911,0,0,0,1,0,0,0,0,1,126.28,250.875,11.26923077,972,0,0,0,0,0,0,48,12042,52,586,8192,538,47,20,2024843.8,3093999.209,7461188,3051,13600000.0,10200000.0,29500000,5662979,Infiltration,1
444,118573317,3733,3732,1827335,22392,1271,6,489.5084383,269.6103044,6,6,6.0,0.0,15599.85878,62.95682864,15886.02854,20191.09006,466018,5,119000000,31770.25884,19986.37668,483765,89,119000000,31777.69472,19424.20401,466527,549,0,0,0,0,74660,74640,31.48263112,31.47419752,6,1271,247.7542191,307.8845905,94792.9211,0,0,0,0,1,0,0,0,0,247.7874079,489.5084383,6.0,74660,0,0,0,0,0,0,3733,1827335,3732,22392,3977,3977,3732,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration,1
444,119992821,2252,2250,929308,13500,1272,6,412.6589698,304.9632397,6,6,6.0,0.0,7857.203391,37.51891124,26659.14708,478609.8093,30300000,1,120000000,53306.45091,676742.9543,30300000,113,120000000,53339.03112,676148.0116,30300000,476,0,0,0,0,45040,45000,18.76778945,18.75112179,6,1272,209.3746391,296.4006569,87853.3494,0,0,0,0,1,0,0,0,0,209.4211462,412.6589698,6.0,45040,0,0,0,0,0,0,2252,929308,2250,13500,3294,3294,2251,20,34300000.0,11400000.0,42400000,26200000,19400000.0,15500000.0,30300000,8400626,Infiltration,1
389,113095465,48,24,9668,10012,403,0,201.4166667,203.5482935,923,316,417.1666667,231.0809507,174.0122825,0.636630302,1592893.873,4597264.595,16500000,3,113000000,2406286.489,5491986.114,16500000,3,113000000,4917177.522,7084368.263,16500000,3,1,0,0,0,1536,768,0.424420201,0.212210101,0,923,275.109589,233.8332479,54677.98782,0,1,0,0,1,0,0,0,0,278.9305556,201.4166667,417.1666667,1536,0,0,0,0,0,0,48,9668,24,10012,571,2079,23,32,203985.5,575837.2562,1629110,379,13800000.0,4277541.062,16500000,6737603,BENIGN,0
389,113473706,68,40,11364,12718,403,0,167.1176471,171.9194127,1139,126,317.95,208.2612942,212.2253767,0.95176234,1060501.925,3813685.451,16500000,2,113000000,1693637.403,4719143.265,16500000,2,113000000,2908399.744,5922355.273,16500000,3,1,0,0,0,2176,1280,0.59925777,0.352504571,0,1139,224.6330275,198.999612,39600.84557,0,1,0,0,1,0,0,0,0,226.712963,167.1176471,317.95,2176,0,0,0,0,0,0,68,11364,40,12718,390,2081,39,32,178326.875,503426.946,1424245,325,13800000.0,4229413.12,16500000,6945512,BENIGN,0
0,119945515,150,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.25056781,805003.4564,5277836.772,60100000,0,120000000,805003.4564,5277836.772,60100000,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.25056781,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,150,0,0,0,-1,-1,0,0,6909777.333,11700000.0,20400000,6,24400000.0,24300000.0,60100000,5702188,BENIGN,0
443,60261928,9,7,2330,4221,1093,0,258.8888889,409.7021615,1460,0,603.0,653.5941656,108.7087688,0.265507602,4017461.867,15500000.0,60000000,1,60300000,7532741.0,21200000.0,60000000,311,211947,35324.5,27504.33405,57109,48,0,0,0,0,192,152,0.149348026,0.116159576,0,1460,385.3529412,532.0940872,283124.1176,0,0,0,1,0,0,0,0,0,409.4375,258.8888889,603.0,192,0,0,0,0,0,0,9,2330,7,4221,8192,513,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,269,2,2,102,322,51,51,51.0,0.0,161,161,161.0,0.0,1576208.178,14869.88848,89.66666667,148.3790192,261,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,7434.944238,7434.944238,51,161,95.0,60.24948133,3630.0,0,0,0,0,0,0,0,0,1,118.75,51.0,161.0,64,0,0,0,0,0,0,2,102,2,322,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
123,30352,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,3162.888772,65.89351608,30352.0,0.0,30352,30352,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.94675804,32.94675804,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
59135,48,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,250000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,513,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
5353,89501767,223,0,26257,0,219,45,117.7443946,63.99100551,0,0,0.0,0.0,293.3685097,2.491570921,403161.1126,2843991.635,32000000,1,89500000,403161.1126,2843991.635,32000000,1,0,0.0,0.0,0,0,0,0,0,0,5762,0,2.491570921,0.0,45,219,118.1517857,64.1378434,4113.662956,0,0,0,0,0,0,0,0,0,118.6816143,117.7443946,0.0,5762,0,0,0,0,0,0,223,26257,0,0,-1,-1,222,14,3044839.75,3594216.933,7003810,13,19300000.0,10100000.0,32000000,8008170,BENIGN,0
53,23527,1,1,34,109,34,34,34.0,0.0,109,109,109.0,0.0,6078.123008,85.00871339,23527.0,0.0,23527,23527,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.5043567,42.5043567,34,109,59.0,43.30127019,1875.0,0,0,0,0,0,0,0,0,1,88.5,34.0,109.0,32,0,0,0,0,0,0,1,34,1,109,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,23978,2,2,46,196,23,23,23.0,0.0,98,98,98.0,0.0,10092.58487,166.8195846,7992.666667,13836.77655,23970,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,83.40979231,83.40979231,23,98,53.0,41.07919181,1687.5,0,0,0,0,0,0,0,0,1,66.25,23.0,98.0,64,0,0,0,0,0,0,2,46,2,196,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
123,107015212,14,14,672,672,48,48,48.0,0.0,48,48,48.0,0.0,12.55896218,0.261645045,3963526.37,14300000.0,69000000,0,107000000,8231931.077,20100000.0,69000000,3,107000000,8231934.615,20100000.0,69000000,0,0,0,0,0,304,304,0.130822523,0.130822523,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,49.71428571,48.0,48.0,304,0,0,0,0,0,0,14,672,14,672,-1,-1,13,14,3507671.5,4960455.186,7015243,100,50000000.0,26900000.0,69000000,31000000,BENIGN,0
138,75288199,21,0,4935,0,235,235,235.0,0.0,0,0,0.0,0.0,65.54812129,0.278928176,3764409.95,16800000.0,75300000,1,75300000,3764409.95,16800000.0,75300000,1,0,0.0,0.0,0,0,0,0,0,0,420,0,0.278928176,0.0,235,235,235.0,0.0,0.0,0,0,0,0,0,0,0,0,0,246.1904762,235.0,0.0,420,0,0,0,0,0,0,21,4935,0,0,-1,-1,20,20,20.0,0.0,20,20,75300000.0,0.0,75300000,75300000,BENIGN,0
137,3378994,205,0,13760,0,68,50,67.12195122,3.886850141,0,0,0.0,0.0,4072.217944,60.66894466,16563.69608,166333.5221,1780399,1,3378994,16563.69608,166333.5221,1780399,1,0,0.0,0.0,0,0,0,0,0,0,3572,0,60.66894466,0.0,50,68,67.12621359,3.877841018,15.03765096,0,0,0,0,0,0,0,0,0,67.45365854,67.12195122,0.0,3572,0,0,0,0,0,0,205,13760,0,0,-1,-1,204,14,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
137,3,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,41300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.0,62.0,0.0,40,0,0,0,0,0,0,2,124,0,0,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
138,76354195,42,0,9471,0,237,214,225.5,11.63939903,0,0,0.0,0.0,124.040336,0.550068009,1862297.439,11900000.0,76400000,1,76400000,1862297.439,11900000.0,76400000,1,0,0.0,0.0,0,0,0,0,0,0,840,0,0.550068009,0.0,214,237,225.7674419,11.63295239,135.3255814,0,0,0,0,0,0,0,0,0,231.1428571,225.5,0.0,840,0,0,0,0,0,0,42,9471,0,0,-1,-1,41,20,35.0,0.0,35,35,76400000.0,0.0,76400000,76400000,BENIGN,0
53,25117,1,1,45,77,45,45,45.0,0.0,77,77,77.0,0.0,4857.267986,79.62734403,25117.0,0.0,25117,25117,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,39.81367201,39.81367201,45,77,55.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,83.5,45.0,77.0,32,0,0,0,0,0,0,1,45,1,77,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,25926,1,1,45,106,45,45,45.0,0.0,106,106,106.0,0.0,5824.269074,77.14263674,25926.0,0.0,25926,25926,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,38.57131837,38.57131837,45,106,65.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,98.0,45.0,106.0,32,0,0,0,0,0,0,1,45,1,106,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,5185118,7,7,1022,2321,372,0,146.0,184.0787875,1047,0,331.5714286,439.6592837,644.7297824,2.700034985,398855.2308,1372180.71,4963956,4,221162,36860.33333,56141.02125,141434,4,5185004,864167.3333,2027593.314,5001548,879,0,0,0,0,232,232,1.350017492,1.350017492,0,1047,222.8666667,331.3239387,109775.5524,0,0,0,1,0,0,0,0,1,238.7857143,146.0,331.5714286,232,0,0,0,0,0,0,7,1022,7,2321,29200,252,3,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force,1
80,5057374,10,7,736,9880,395,0,73.6,155.6835822,4344,0,1411.428571,1639.91543,2099.113097,3.361428283,316085.875,1239255.101,4963124,36,5057374,561930.4444,1650529.188,4963124,192,56185,9364.166667,10567.11844,21624,36,0,0,0,0,328,232,1.977310755,1.384117528,0,4344,589.7777778,1190.454068,1417180.889,0,0,0,1,0,0,0,0,0,624.4705882,73.6,1411.428571,328,0,0,0,0,0,0,10,736,7,9880,29200,243,2,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force,1
80,81,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24691.35802,81.0,0.0,81,81,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12345.67901,12345.67901,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,270,252,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force,1
80,5271123,7,5,969,1430,561,0,138.4285714,240.5021532,1066,0,286.0,463.646417,455.1212332,2.27655473,479193.0,1488840.005,4961916,46,5271123,878520.5,2003102.755,4961916,323,270207,67551.75,131604.8651,264957,1034,0,0,0,0,232,168,1.327990259,0.948564471,0,1066,184.5384615,330.0668153,108944.1026,0,0,0,1,0,0,0,0,0,199.9166667,138.4285714,286.0,232,0,0,0,0,0,0,7,969,5,1430,29200,244,2,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force,1
80,5020638,7,4,973,1430,565,0,139.0,241.6754021,1066,0,357.5,502.5359025,478.6244298,2.190956608,502063.8,1567338.192,4962654,18,5020638,836773.0,2021330.139,4962654,18,18708,6236.0,5195.494587,11318,934,0,0,0,0,232,136,1.394245114,0.796711494,0,1066,200.25,340.2325742,115758.2045,0,0,0,1,0,0,0,0,0,218.4545455,139.0,357.5,232,0,0,0,0,0,0,7,973,4,1430,29200,244,2,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force,1
